,Unnamed: 0,path,title,brand,locations,posting_date,responsibilities,basic_qualifications,preferred_qualifications,education,preferred_education,key_qualifications,nice_to_haves
918,28974054480.0,/job/burbank/distribution-ops-associate-current-servicing-ph/391/28974054480,Distribution Ops Associate-Current Servicing (PH),Disney Media &amp; Entertainment Distribution,"['Burbank, California, United States']","May 23, 2022"," responsible for servicing d+, hulu, broadcast, est, svod, and other clients. in addition to providing assets to territories worldwide to meet their local needs. works with vendors, internal departments, and clients. responsibilities include tracking on time asset delivery, and weekly milestones are met. reviewing qc reports and troubleshooting issues identified. tracking delivery of assets to digital asset management systems. upholding disney specifications and sla with vendors. reviewing and approving invoicing. no supervisory responsibilities, but may manage interactions and deliverables by outside vendors. leads small projects from end-to-end which may include localization & picture strategy, overall plan of fulfillment and release, qc expectations, remediation planning & resolution recommendations, ownership of orders, review and approval of invoices, and tracking & archiving assets. guarantee timely, high-quality execution across the supply chain and assists in creating detailed project plans to ensure deadlines are met and handoffs are successful. create and maintain documentation including project plans, templates, and post-mortems. effectively solves problems and roadblocks as they occur while escalating when necessary. mostly focused on execution of work with some elements of planning. impacts quality of own work and periodically the work of others on the team; works within guidelines and policies. interacts with internal and external peers and/or managers to exchange semi-complex information related to assigned activities. able to distill information accurately and convey it (verbally and/or written) to business partners and stakeholders. serves as key contact with project team members to help resolve project resource conflicts. communicate both detailed and high-level progress to stakeholders. the role will oversee the delivery process of episodic, feature, bonus, shorts, trailers, artwork, and/or metadata to various digital platforms globally, including supporting metrics. the role will perform extensive vendor & asset management and conduct research across all inventories, systems, and tools lts uses for servicing operations. basic ",,,,,,
919,28974053168.0,/job/burbank/distribution-ops-mgr-current-tv-servicing-localization-ph/391/28974053168,Distribution Ops Mgr-Current TV Servicing/Localization (PH),Disney Media &amp; Entertainment Distribution,"['Burbank, California, United States']","Jun. 02, 2022"," the distribution operations manager coordinates the creation of servicing, and localization assets used to service clients across all media types. the distribution operations manager is the liaison between vendors, internal departments, and clients. responsibilities include managing post charts, on time asset delivery, and weekly milestones are met. disney specifications and sla with vendors. reviewing and approving invoicing. responsible for servicing current tv contents to disney+, est, svod, and other clients. in addition to providing assets to territories worldwide to meet their local needs. accountable for driving execution and delivery of multiple high-profile projects/accounts projects with moderate resource requirements, risk, and/or complexity. may lead team-wide projects. continuously looks for process improvement opportunities. oversee applicable workflows, ensuring all deliveries have been completed. communicate deadlines and delivery expectations across functional teams for downstream workflow needs. escalate delivery delays to appropriate teams, inclusive of contingency plan(s). partner with other stakeholders to ensure accurate readiness of assets (rights, plans, components, artwork, metadata, etc. depending on specific vertical). documenting, troubleshooting, and escalating issues - ultimately driving to resolution through collaboration of internal or external partners. impacts a range of customer, operational, project, or service activities within own team and other related teams; works within broad guidelines and policies. explains difficult or sensitive information via executive updates; works to build consensus. presents roadblocks and works with management to resolve critical resource conflicts. interacts with internal and external peers and managers to exchange complex information related to areas of specialization. the role will oversee the delivery process of episodic, feature, bonus, shorts, trailers, artwork, and/or metadata to various digital platforms globally. key day-to-day tasks include extensive vendor & asset management, inventory research, management of orders, curating source assets, communicating with customers, clients, & internal business ops team, dealing with rejections, establishing a process sla (service level agreement), and managing vendor & supplier performance metrics. role where an employee may spend most of his/her career; top level role in a progression unless specialized skills are acquired or team leadership is applied. basic "," must have localization experience and know the ins and outs of dealing with dubbing studios and negotiating delivery schedules. individual has in-depth knowledge and experience in own specialty. uses best practices and knowledge of internal or external business issues to improve products or services; acts as a resource for colleagues with less experience. role exhibits full knowledge and expertise in the function/specialty. is capable of solving complex problems; takes a new perspective on existing solutions. works independently while receiving minimal guidance. exercises judgment based on the analysis of multiple sources of information. requires conceptual and practical expertise in own specialty and basic knowledge of related specialties. understanding of digital content distribution concepts and technologies including tve, ott, stb, vod. interest in emerging technology and platforms; particularly streaming media services. has in-depth knowledge of best practices and how own area integrates with others; is aware of the competition and the factors that differentiate them in the market. "," ability to anticipate and respond to client requirements proactively. up-to-date technical knowledge in digital media tools and technologies. previous customer service experience and managing clients. deep understanding on a/v technical formats including imf, uhd, hdr, dolby-vision, atmos and pro-res as well as localization requirement for dub and sub assets internationally. previous experience in working with and managing vendors. ",,,,
920,27441951648.0,/job/glendale/staff-security-specialist-vulnerability-management/391/27441951648,"Staff Security Specialist, Vulnerability Management",The Walt Disney Company (Corporate),"['Glendale, California, United States']","Apr. 17, 2022"," 7+ years related information security experience with demonstrated experience in building, implementing and continuous maturing of vulnerability management (vm) programs: regularly engaging with global information security (gis) partners on the state of dmed vulnerability management and segment specific programs/areas and the progress of related strategic initiatives further enhancing dmed’s vm risk-based remediation prioritization approach to addressing vulnerabilities engaging with enterprise vulnerability management (evm) team to understand enterprise enumeration, vulnerability assessment and remediation capabilities, and drive increased maturity in this space within dmed supporting enterprise efforts to improve effectiveness/efficiency of evm tools, process, procedures project management and organizational skills, specifically managing multiple, concurrent projects create and execute project plans and revise as appropriate to meet changing needs and requirements create and maintain effective documentation of policies, processes, and procedures apply published methodologies and enforce program standards proactively provide status and concerns that may impact the execution of assigned project and/or tasks problem solve and perform necessary research to identify additional options/solutions assist with program development and implementation manage and report upon the status of assigned projects and/or deliverables support the initiatives and deliverables of the gis department identify and help implement areas for improvement (e.g., automation) to increase visibility and coverage; and to further reduce risk drive strategies to reduce vulnerabilities and manage programs to track and reduce control violations review, monitor and enable alignment to internal security policies & standards requirements identify and establish process improvements, automation and innovation opportunities to simplify, standardize and improve processes this role requires the ability to work in a dynamic, fast paced environment with limited direction and change oriented where the individual actively defines process improvements, champions and drives change initiatives, confronts difficult circumstances in creative ways, balances multiple and competing priorities and executes accordingly: strong leadership skills and demonstrated ability to support cross functional team strong interpersonal, written, and oral communication skills highly self-motivated and directed professional, with keen attention to detail excellent analytical, pragmatic problem-solving and decision-making abilities able to effectively prioritize tasks in a high-pressure environment experience working in a team-oriented, collaborative environment must have situational awareness and adjust conversations and approach based on audience demonstrated customer service and solution-focused orientation basic "," minimum 7 years of experience in vulnerability management or other operational/tactical information security role (e.g. penetration testing) minimum 3 years of experience working with enterprise vulnerability management software/appliances experience tailoring vulnerability risk ratings based on organization’s environment/external threat ability to interpret technical reports on vulnerabilities, exploits, and malware capable of troubleshooting scanner failures at a network and application level successful at communicating and reporting on risk to multiple levels across the organization required education bachelor's in information technology, computer science, cyber security or information security (or equivalent work or military experience) giac gcia, gcih, gcfa or comparable certifications preferred education master's in information technology, computer science, cyber cecurity or information security (or equivalent work or military experience) ",," bachelor's in information technology, computer science, cyber security or information security (or equivalent work or military experience) giac gcia, gcih, gcfa or comparable certifications preferred education master's in information technology, computer science, cyber cecurity or information security (or equivalent work or military experience) "," master's in information technology, computer science, cyber cecurity or information security (or equivalent work or military experience) ",,
921,27211200912.0,/job/kissimmee/product-manager/391/27211200912,Product Manager,"Parks, Experiences and Products","['Kissimmee, Florida, United States']","Apr. 13, 2022"," manages and oversees the implementation of retail ecommerce and broader digital product strategies for shopdisney leads the execution of retail ecommerce and broader digital product strategies and roadmaps in partnership with other disciplines and leaders leverages an understanding of product management for retail ecommerce and broader digital products to manage the development pipeline and priorities across teams/disciplines has a deep understanding of product objectives and priorities and translates product concepts into user stories, epics, and other appropriate product deliverables helps teams and leaders understand and make choices about product and project scope, priorities, mvp, delivery dates, etc manages and delivers on multiple projects in parallel, balancing the needs and timelines of each simultaneously attends regular project scrums, stand-ups, and status updates to help drive priority decisions and remove roadblocks provides frequent communication to leaders on project status, progress, issues, and choices that could impact the budget, timeline, or strategic vision manages partner (internal and external) relationships through communication, collaboration, and partnership negotiates valuation and funding estimates with partners, while pushing to ensure that teams are value-engineering cost-effective solutions ultimately owns the digital product and is responsible for the delivery of that product and associated projects on time, on budget, on strategy, and with a superior level of quality and performance basic "," minimum 3 years’ experience working in digital product management minimum years of retail ecommerce product management experience knowledge and experience in the development of web, native app, and hybrid app products, with a proven history of successfully delivering consumer-centric retail ecommerce solutions to market understanding of ecommerce business, financial returns, value drivers, and fiscal management of projects experience managing technical, user, and business issues in a fast-moving ecommerce organization experience with agile software development methodologies and practices exceptional verbal and written communication and project leadership skills, including an ability to communicate effectively at a leadership level ability to provide overall leadership across multiple disciplines and teams, while working collaboratively to deliver quality on time and on budget ability to distill research and data to identify business opportunities and develop corresponding business cases demonstrated ability to identify, understand, and drive resolution of mission-critical product and project issues proven ability to collaborate with and achieve actionable results through others, build strong and sustainable relationships, and interact at all levels of the organization ability to think strategically and drive ideas into action, with a positive outlook and willingness to take personal initiative flexibility and proficiency in managing ambiguity and leading teams through changes strategic direction and/or priorities "," experience in retail education and/or experience in a technical discipline (computer science, software engineering, decision science, ai/ml) ", bachelor’s degree ,,,
922,21353307008.0,/job/bristol/audio-operator-a1-a2/391/21353307008,Audio Operator (A1/A2),Disney Media &amp; Entertainment Distribution,"['Bristol, Connecticut, United States']","Jan. 05, 2022"," operate all broadcast equipment and technology within assigned operating areas, including but not limited to: audio mixing consoles, outboard equipment, audio & video routing, digital audio delivery servers, microphone & ifbs and their signal flows, mix minus, intercom devices & software, broadcast routers, etc. measures audio signals to ensure quality control of espn endorsed standards on all operations using comprehensive knowledge of broadcast methods. measure audio signals to ensure quality control of espn endorsed standards on all operations using comprehensive knowledge of broadcast methods prioritize and disseminate complex information among the entire control room/studio/remote crews in a clear and concise manner to ensure seamless productions participate in special event coverage and projects as necessary problem solve and troubleshoot using effective communication to best convey issues and resolutions. file reports, as necessary, on specific working conditions and equipment status at the request of management seek out information in regards to the workflow of other business units, including their impact and/or specific integration with production operations/dmed, and utilizing that information to enhance processes and/or educate others. participates in training programs, (physical, classroom, virtual, etc.) for self-career development and/or regarding any relevant equipment and workflow changes within the operation. basic "," minimum 2 years practical content production or related experience at the large market or network level in the a1 and/or a2 role proficient knowledge of all tv production equipment and technology within assigned operating areas, including but not limited to; audio signal flow concepts, dynamics processing, equalizers, metering concepts, audio & video routers, intercom systems, signal conversion equipment, communications panels - hardware & software, microphones/ifbs etc. understanding of remote event workflows and terminology demonstrated ability to perform tasks under tight deadlines combined with organizational, efficiency and planning skills and an ability to adapt to a constantly changing environment problem solves and troubleshoots using technical acumen and strong communication tools to best convey issues and resolutions experience seeking information regarding workflows of other business units, including their impact and/or specific integration with your role, and utilizing that information to enhance processes and/or educate others candidates must have a strong computer background (outlook, word, excel, powerpoint, etc...) flexibility to alter shifts/days off and work overtime to accommodate projects and departmental objectives including the ability to work nights and weekends. ", demonstrable knowledge of broadcast communications equipment ability to provide exceptional customer service to our partners. bilingual (written and spoken) – english/spanish regional – national level live event and mixing experience ,,,,
923,20450060880.0,/job/jakarta/head-of-commercial/391/20450060880,Head of Commercial,Disney Media &amp; Entertainment Distribution,"['Jakarta, Indonesia']","Dec. 20, 2021"," provide guidance and advice on strategizing and charting out the growth of disney’s dtc, media networks and media+ businesses in indonesia identify strategic partners to collaborate under a one disney approach and advise on how to massively scale the business in the most efficient manner co-ordinate and collaborate with internal and external stakeholders in relation to the partnerships & business development strategy indonesia, with a focus on making disney+ hotstar available across multiple platforms and devices and creating easy access for the subscribers identify, develop and structure complex partnership deals with target partner organizations that deliver value to the business define the best practice for identifying relevant partners and provide guidance for creating a robust onboarding experience for these partners post deal close co-ordinate and collaborate with internal stakeholders to represent our dtc business at relevant industry conference and events to create more awareness and deepen our relationship within the global ecosystem provide guidance and strategic advice on creating effective pitches to prospective partners provide guidance and strategic advice on growing the disney+ hotstar brand and maximising its consumer reach through different platforms work in close collaboration with the disney streaming teams based in the us and india ensuring an alignment with a global strategy that can be adjusted as needed to suit local needs work in close collaboration with the disney+, media+, media networks, studio and consumer products business leads to create a hyper growth strategy to meet business plan targets and support company wide business objectives work closely with regional head of partnerships on strategic regional partnerships, activations and growth basic ",,,,,,
924,13617858208.0,/job/sydney/pipeline-technical-director-sydney-australia/391/13617858208,"Pipeline Technical DirectorSydney, Australia",Industrial Light &amp; Magic,"['Sydney, Australia']","Sep. 01, 2021",,,,,,,
925,7666567456.0,/job/santa-monica/senior-product-designer-player-experiences/391/7666567456,"Senior Product Designer, Player Experiences",Hulu,"['Santa Monica, California, United States']","May 07, 2021",,,,,,,
926,30621753488.0,/job/singapore/ilmxlab-senior-lighting-artist-singapore-singapore/391/30621753488,"ILMxLAB Senior Lighting ArtistSingapore, Singapore",Industrial Light &amp; Magic,"['Singapore, Singapore']","Jun. 09, 2022",,,,,,,
927,30573276848.0,/job/orlando/product-management-director/391/30573276848,Product Management Director,Walt Disney World Resort,"['Orlando, Florida, United States ', ' Lake Buena Vista, Florida, United States']","Jun. 08, 2022"," collaborate with multiple stakeholders and executive leaders to define product roadmaps in alignment with company strategy. develop and communicate the vision for complex programs in consideration of strategy, technology, business drivers and business value. ensure features and delivery are in alignment with vision provide oversight and guidance in translating product concepts into product plans including epics, stories, and other appropriate product deliverables (project briefs, scope/requirement documents, prioritized needs, etc.) directly develop more junior team members. correlate complex and varied inputs to inform product definition, product roadmap and vision; while ensuring internal and external team agreement and understanding negotiate valuation and funding estimates with partners, while pushing to ensure that teams are value engineering cost-effective solutions. advocate for the dpep guest experience basic ",,,,,,
928,29711905696.0,/job/new-york/advanced-ops-specialist/391/29711905696,Advanced Ops Specialist,Disney Media &amp; Entertainment Distribution,"['New York, New York, United States']","May 24, 2022"," lead vendor certification process such as being the primary point-of-contact with 3rd party vendors, lead testing and implementation, partner with research, legal, and ad sales stakeholders on all stages of certification including final approval, use ad server expertise and industry knowledge to make recommendations for certification and/or modification, maintain list of status for approved/unapproved vendors collaborate with product and development teams to ensure new products meet sales and ops needs. test, approve, and confirm functionality of new ad products and new ad experiences work directly with engineering, ad tech vendors, and ad ops to troubleshoot and resolve technical and reporting issues manage product catalog available in order management system to meet sales needs and/or new product availability escalate and manage system-wide bugs to ensure timely resolution while minimizing business impact spearhead ad ops training and create documentation on best practices, implementation, and technical limitations for new products and new vendors basic "," at least 3 years working in digital advertising capacity, with a focus on ad technology, ad systems, or ad product strong understanding of ad experience with tags, trafficking, and troubleshooting strong communication skills. ability to convey technical concepts to non-technical audiences, both orally and written. familiarity with digital advertising standards and best practices strong analytical experience experience with multi-platform debugging and proxy tools prior experience in managing/participating in multi-departmental work groups superior prioritization and time management skills experience with project management tools excel power user ", experience stewarding multiple 3rd party vendor relationships concurrently familiarity with google ad manager familiarity with operative.one experience with jira & confluence experience with agile methodologies , bachelor’s degree ,,,
929,29628031296.0,/job/kwun-tong/manager-logistics-operations/391/29628031296,"Manager, Logistics Operations","Disney Parks, Experiences and Products","['Kwun Tong, Hong Kong']","May 23, 2022"," daily operations management manage efficient product flow and strategies via exceptions management to meet product demand. manage all shipments from supplier cancel date, delivery compliance, consolidation, to distribution center appointments utilizing system to accomplish consistent days in transit. manage the forecast of upcoming volume carrier needs and commitments. network optimization logistics network flow optimization – lane, hub and flow processes freight terms optimization – convert supplier managed freight costs imbedded in first cost to disney managed freight logistics management system (oracle) manage the system users daily operations – ready to ship, planning, shipment tendering, consolidation, delivery receipt, audit and payment. user operating guidelines, training and performance in partnership with strategic sourcing, manage all aspects of supply chain partner contract negotiation and selection and service level agreements domestic – ftl, ltl, parcel, special haul, 3pl and international – ocean, drayman, int’l air, 3pl supply chain partner performance performance dashboards and metrics standards quarterly supply chain partner performance continuous improvement feedback sessions and action planning. supplier relationship management logistics systems access and supplier shipment booking management training manual, training and improvement/issues resolution route guides supplier scorecards and metrics disney internal clients relationship management create and maintain the logistics client service policy quarterly metrics, scorecards and dashboard. identify variances, reasons and coordinate logistics management quarterly internal and external reviews to drive continuous improvement inbound reporting – status of orders to merchants, planning and distribution center. logistics models for our clients (e.g. estimated landed cost estimates/actual, cycle time, alternative transit costs, etc) client freight account reconciliation (paid, received, elc/alc, itm opt) identify spend variance reasons and strategize solutions manage all contract negotiation spend impacts and reporting logistics budgets, cause of change and five year planning freight audit, allocation, payment and claims  logistics projects manage projects as identified in our business planning process that drive improvements in service, cost systems or other areas as deemed necessary. basic "," bachelor’s degree or equivalent experience minimum 5 years’ experience in a supply chain or logistics position, or related field international logistics network experience a plus oracle otm experience a plus experience with supply chain optimization models and analysis project management strong computer and financial assessment and modeling skills sql proficiency proven experience and strong understanding of data cleansing and validation techniques strong attention to detail self motivated demonstrated strong verbal and written communication skills effective presentation skills proven ability to function effectively in a team-oriented environment excellent guest/customer focus industrial engineering experience a plus supervisory leadership experience ",,,,,
930,28963327184.0,/job/bengaluru/hr-business-partner-disney-hotstar-tech-team/391/28963327184,HR Business Partner - Disney+ Hotstar Tech Team,Disney+ Hotstar,"['Bengaluru, India ', ' Mumbai, India']","May 19, 2022",,,,,,,
931,28919609552.0,/job/santa-monica/manager-ad-ops-solutions/391/28919609552,"Manager, Ad Ops Solutions",Disney Media &amp; Entertainment Distribution,"['Santa Monica, California, United States']","May 11, 2022"," manage a team that will field and triage day to day ad server and platform escalations; working with the ad platform, vx social engagement and engineering teams for resolution and providing real-time communication to the ad ops team coach and mentor team members with tangible and frequent performance feedback, maximizing retention and focusing on career growth for direct reports establish and develop a team that will review order management systems, targeting instructions, campaign assets and implementation within the ad server as part of monitoring the accuracy of campaign launches within the ad operations’ trafficking and execution processes create a data-driven approach that will formulate reporting and insights into where process development opportunities exist in order to foster additional training needs amongst the sales and ad operations teams organize metrics for the greater sales organization to pinpoint process-related inefficiencies, measure accuracy, and track performance collaborate with sales & ad ops management to ensure all aspects of campaign planning and setup, management, and creative implementation are upheld with efficient processes maintain deep comprehension of ad server delivery logic and industry standards maintain proper usage and functionality of internal sandbox/test tool environments and debugging tools for testing and investigation purposes use insights and learnings to help drive awareness for product development, feature enhancements and bug fixes on-call support may be required for after-hours client-related emergencies basic "," minimum of 5 years of experience in digital ad sales operations at least 2 years of experience managing or mentoring multiple individuals detailed comprehension and experience in trafficking digital video and other formats, including vast and vpaid experience with a video ad server (freewheel, doubleclick for video, etc.) expert problem solving and troubleshooting abilities excellent client and interpersonal skills, with a flexible attitude deep knowledge in microsoft office suite (outlook, powerpoint, excel) strong verbal and written communication skills along with experience and comfort presenting in front of large groups familiarity with flash, javascript, html5 or css a plus required education bachelor’s degree or equivalent ",, bachelor’s degree or equivalent ,,,
932,28494993984.0,/job/san-francisco/lead-product-designer-d-growth/391/28494993984,"Lead Product Designer, D+ Growth",Disney Streaming,"['San Francisco, California, United States']","May 11, 2022"," what you’ll do lead product design for the disney+ growth vertical, collaborating and coordinating work with horizontal design teams and refining design processes with a focus on user acquisition, payment processing, and commerce. apply your expert skills in application design, visual design, creative and analytical thinking, and productive workflows to design new products and improve existing ones. perform all functions of the product design lifecycle, including research, concepts, wireframes, prototypes, high fidelity mockups, documentation, and testing. contribute to product strategy by defining problems in insightful ways, understanding business needs, and innovating within technical constraints. follow a user-centered, evidence-backed, design process, understanding real users’ motivations, behaviors, and goals. we listen to our guests and let their needs guide us to the best solutions. articulate, negotiate, and refine design requirements in collaboration with product managers and engineers. design for a diverse audience, from first time visitors to power-users, with various levels of accessibility, in languages and regions across the globe. bring a holistic understanding of how different factors (aesthetics, user state, performance, copywriting, customer journey, etc.) impact the user experience. actively participate in feedback loops from design crits to stakeholder reviews to 1:1s. basic ",,,,,,
933,27885066704.0,/job/seattle/executive-director-product-management/391/27885066704,"Executive Director, Product Management",The Walt Disney Company (Corporate),"['Seattle, Washington, United States ', ' New York, New York, United States']","Apr. 24, 2022"," lead a diverse portfolio of web, app, and/or connected tv products across a range of monetization models and goals infuse innovation into product organization through market scanning, exploration and prototyping informed by consumer trends and behavior and new technologies (e.g. web 3.0, gamification of consumer engagement, digital experiences & worlds) strategic and product oversight over the process and underlying platforms that enable this work, and manage a team of product managers to build and maintain the products and platforms establish systematic processes across the portfolio to drive long term roadmaps, new initiatives, and ongoing development of priority features and capabilities for each product budget oversight of a multi-million dollar portfolio, and continuous analysis to improve oi and revenue opportunities manage partnerships and collaborate with key stakeholders to develop, champion, and launch new initiatives identify and lead comprehensive cross-product strategies and product improvements lead complex strategic and operational projects with cross-functional partners; drive to implementation and delivery of results drive overall product vision and go-to-market strategy for the portfolio; bring clarity of thought to effectively structure, communicate, and ensure alignment on strategies and plans basic "," 10+ years’ experience in the media industry, preferably with experience in digital products or digital media. 7+ years’ experience in product management, product operations, and/or project management experience driving product development, including experience navigating day-to-day decisions and trade-offs strong relationship-building skills and experience working closely with senior executives and cross-functional partners entrepreneurial mindset, proactive thinker with the ability to thrive in an often ambiguous, fast-paced environment while navigating a complex organizational structure. passion for innovation in consumer experiences and emerging technologies ability to think strategically and effectively communicate and execute excellent verbal, written, and interpersonal communication skills excellent problem-solving, analytical, team management, and interpersonal skills. strong team player who is also an independent thinker; effective at building relationships, collaborating, and influencing others; experience working with senior executives across various geographies and functions "," experience in technology, digital, media, and/or advertising business ",,,,
934,27211210560.0,/job/new-york/manager-digital-marketing-production-landing-pages/391/27211210560,"Manager, Digital Marketing Production, Landing Pages",Disney Streaming,"['New York, New York, United States']","May 22, 2022"," ● manage a team of marketing associates and coordinators who are responsible for landing page production and optimization for disney+ and star+ ● track and optimize performance against team kpis ● oversee production of new landing pages and manage regular editorial updates in our proprietary content management system (cms) ● implement a/b tests in our proprietary experimentation platform ● ensure our processes, workflows, and communications are optimized for efficiency and effectiveness ● collaborate with our product marketing and marketing design teams to identify, define, and build new marketing landing pages ● build and maintain strong relationships with partner teams including paid media, product marketing, marketing design, analytics, adops, product management, engineering, localization, qa, and legal ● build and maintain strong relationship with our regional, brand, franchise, and bundle marketing teams ● contribute new ideas to our landing page and sign up funnel a/b testing programs ● contribute new feature and enhancement suggestions to our cms and experimentation platform basic "," ● bachelor’s degree or 4+ year' relevant professional experience ● 2+ years of digital marketing, a/b testing, web analytics, and reporting experience ● experience with enterprise-scale content management and experimentation platforms ● experience supporting globally distributed stakeholders ● experience managing a distributed team ● ability to thrive under pressure in a fast-paced work environment ● proficient in agile methodologies and working knowledge of jira/confluence ● attention to detail, with an ability to identify risks and issues and quickly implement solutions ● strong communication and presentation skills ● self-motivated, with a drive to exceed expectations ", ● experience working on a subscription-based business ● experience with marketing svod services and content ,,,,
935,24871156912.0,/job/vancouver/character-effects-cfx-supervisor/391/24871156912,Character Effects (CFX) Supervisor,Walt Disney Animation Studios,"['Vancouver, Canada']","Mar. 06, 2022"," role specifics create and foster a tight relationship between cfx artists, general tds, animators, and lighting artists. run cfx dailies; provide direction for cloth & hair simulation performance as well as shape cleanup. maintain consistency of deliverables to both artistic and technical standards. work directly with the animation supervisor to achieve required performance and aesthetics. ensure that checks are implemented and maintained as necessary to ensure cfx workflow and data integrity. partner with effects supervisors to coordinate tight character, simulation, and effects interaction. partner with lighting supervisors to address necessary fixes. implementation responsible for consumability and efficiency of artist deliverables into downstream departments. participates in department processes, bidding, and reviews. assesses resource needs and collaborates with department leadership in helping find staffing solutions. leading people creates an inclusive and safe work environment by carefully managing sensitive information, making rooms feel open and comfortable, creating space for everyone to have a voice, and addressing bias when it occurs. guides the creative and technical vision/expectations for the team members. in tight conjunction with the head of cfx, production management, and department manager, inspires and motivates the team. contributes to the overall craft and development of team members through setting expectations, delivering consistent constructive feedback, recognition, and accountability. collaboration models and fosters a collaborative work environment between individuals on the team and across departments. identifies solutions and compromises in partnership with other supervisors. communication provides regular updates to direct leaders on the progress, health, and direction of the team. keeps the team informed with context for show related changes and updates. studio stewardship studio culture- actively fosters an inclusive, innovative, and collaborative environment so every employee can contribute at the highest levels. technology, tools, and workflow- engages in the creation and execution of technical standards, pipeline conventions, and workflows to support the department, show, and studio. department stewardship- partners closely with peers and department manager support an environment of creativity, trust, and innovation. actively involved in assessment, casting, hiring, and overall growth of artists. basic "," minimum 2 years of leadership experience that demonstrates a strong ability to lead and mentor others. experience as a cfx supervisor, technical animation supervisor, or similar role in cg animation. ability to quickly learn and adapt to wdas standards, pipeline, tools and workflows as they relate to the discipline you would be leading. understanding of the disciplines/craft which they would be leading. strong understanding of the filmmaking process, principles of animation, and show pipelines and workflows. excellent problem solving skills. ability to present ideas and to communicate clearly with artistic and studio leadership. ability to work in a collaborative environment, taking as well as giving direction with tact. bachelor's degree or higher in art, cinema studies, computer graphics, engineering, related field, or equivalent experience. experience with complex animation and simulation rigs, skeletons, deformers, shape libraries, and simulation techniques. strong knowledge of each of the following technical areas: maya® simulation techniques (cloth and hair) knowledge of anatomy, kinematics and physical behaviors 3d sculpting tools/techniques python scripting the unix/linux environment skill in the following areas is desirable: traditional drawing, painting, design and/or sculpture ",,,,,
936,24651968816.0,/job/santa-monica/lead-product-designer-personalization/391/24651968816,"Lead Product Designer, Personalization",Disney Streaming,"['Santa Monica, California, United States']","Mar. 02, 2022"," lead design projects across the entire product lifecycle and multiple product launches. you set the vision for the user experience and create the space for others to collaborate. let users lead the way. our users inform where we are going. our teams focus on listening to users, and letting their needs guide us to the best solutions. it’s important for us to know we are solving for real people and not just the loudest voice in the room. work with small multi-disciplinary teams. you’ll partner closely with engineering, product, and business folks to find elegant but practical solutions to design challenges. you’ll provide the thought leadership to develop the right product strategy. together, you’ll solve problems and come up with solutions that delight our users. be autonomous. you’ll take full ownership of your work, and you take responsibility for every last detail, every step of the way. rapidly produce multiple concepts and prototypes; knowing when to apply pixel-perfect attention to detail, and when to make low-fi sketches and prototypes. mentor other members on the team, on how to approach design problems, gather feedback, and drive projects for impactful outcomes. basic ",,,,,,
937,24573294816.0,/job/santa-monica/product-designer-ii/391/24573294816,Product Designer II,Disney Streaming,"['Santa Monica, California, United States ', ' Seattle, Washington, United States']","Mar. 01, 2022"," deliver on the end-to-end design process; translating quantitative and qualitative insights into high quality experiences that drive real results. influence and shape the product and feature design direction by partnering closely with senior designers, pms, engineering, and ux research. rapidly ideate, concept and prototype solutions at the right level of fidelity, with the right tools. contribute to design system and component libraries as necessary. develop and maintain detailed design documentation including specifications, redlines and style guides partner with and mentor associate designers on your team exercise ethical decision-making and do what’s best for our viewers be the voice in the room that always puts the user first basic ",,,,,,
938,23870703344.0,/job/celebration/director-enterprise-architecture/391/23870703344,"Director, Enterprise Architecture",The Walt Disney Company (Corporate),"['Celebration, Florida, United States']","Feb. 17, 2022"," leadership: leads a team of enterprise architects across multiple technical domains in the development of roadmaps, standards, and patterns. manage the allocation of resources across different projects and deliverables create career, development and succession plans for each member of the team to ensure broad skills coverage and capability develop & coach team to execute against architecture & standards strategy define objectives & key results and manage the performance of individuals and the team to achieve them act as technical subject matter expert, supporting architects in the resolution of complex technical problems promote diversity, equity, and inclusion within the team as well as the broader architecture & standards organization mentor other potential technical leaders across the organization influence & negotiate with other leaders and technical experts to achieve key objectives and outcomes that align with the overall strategy strategy: collaborate with the vp, architecture & standards in establishing the vision, goals, and implementation plan for the architecture & standards function and effectively driving the realization of that vision and goals develop relationships with business and technology leadership and teams, and establish feedback loops that enable the architecture organization’s continuous improvement. interface with key it leaders for the purpose of setting strategic direction for the enterprise architecture. enterprise architecture: lead building the architecture & standards team from its current state to a fully formed practice and team capable of defining the overall modernization strategy and supporting the company’s on-going roadmap delivery. lead the effective application of enterprise architecture principles through a deep understanding of the architecture discipline, processes, concepts and best practices. lead the establishment of architecture processes, principles, standards, and measurements to drive consistency and efficiency. serve as the expert for enterprise architecture tools and technology and provide architectural and strategic consulting in the areas of external trends, best practices and adherence to standards. basic ",,,,,,
